file,source_file,line,module,problem_class,severity,description,highlighted_element,language
_lint-backup/AndroidLintLockedOrientationActivity.xml,file://$PROJECT_DIR$/app/src/main/AndroidManifest.xml,44,AllWorkouts.app.main,AndroidLintLockedOrientationActivity,WARNING,"Expecting android:screenOrientation=""unspecified"" or ""fullSensor"" for this activity so the user can use the application in any orientation and provide a great experience on Chrome OS devices","android:screenOrientation=""portrait""",XML
_lint-backup/AndroidLintLockedOrientationActivity.xml,file://$PROJECT_DIR$/app/src/main/AndroidManifest.xml,46,AllWorkouts.app.main,AndroidLintLockedOrientationActivity,WARNING,"Expecting android:screenOrientation=""unspecified"" or ""fullSensor"" for this activity so the user can use the application in any orientation and provide a great experience on Chrome OS devices","android:screenOrientation=""portrait""",XML
_lint-backup/AndroidLintLockedOrientationActivity.xml,file://$PROJECT_DIR$/app/src/main/AndroidManifest.xml,48,AllWorkouts.app.main,AndroidLintLockedOrientationActivity,WARNING,"Expecting android:screenOrientation=""unspecified"" or ""fullSensor"" for this activity so the user can use the application in any orientation and provide a great experience on Chrome OS devices","android:screenOrientation=""portrait""",XML
_lint-backup/AndroidLintMonochromeLauncherIcon.xml,file://$PROJECT_DIR$/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,2,AllWorkouts.app.main,AndroidLintMonochromeLauncherIcon,WARNING,The application adaptive icon is missing a monochrome tag,<background android:d...,XML
_lint-backup/AndroidLintMonochromeLauncherIcon.xml,file://$PROJECT_DIR$/app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,2,AllWorkouts.app.main,AndroidLintMonochromeLauncherIcon,WARNING,The application adaptive roundIcon is missing a monochrome tag,<background android:d...,XML
_lint-backup/AndroidLintNewApi.xml,file://$PROJECT_DIR$/app/src/main/res/values/styles.xml,16,AllWorkouts.app.main,AndroidLintNewApi,ERROR,android:windowLightStatusBar requires API level 23 (current min is 21),"name=""android:windowLightStatusBar""",XML
_lint-backup/AndroidLintNewApi.xml,file://$PROJECT_DIR$/app/src/main/res/values/styles.xml,129,AllWorkouts.app.main,AndroidLintNewApi,ERROR,android:titleTextColor requires API level 23 (current min is 21),"name=""android:titleTextColor""",XML
_lint-backup/AndroidLintNewerVersionAvailable.xml,file://$PROJECT_DIR$/app/build.gradle,47,AllWorkouts.app,AndroidLintNewerVersionAvailable,WARNING,A newer version of junit:junit than 4.12 is available: 4.13.2,'junit:junit:4.12',Groovy
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsAppInfoSelectorActivity.java,23,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_appInfo_selector_openSource,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,197,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDaySU,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,200,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDayM,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,203,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDayTU,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,206,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDayW,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,209,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDayTH,JAVA
_lint-backup/AndroidLintNonConstantResourceId.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,212,AllWorkouts.app.main,AndroidLintNonConstantResourceId,WARNING,"Resource IDs will be non-final by default in Android Gradle Plugin version 8.0, avoid using them in switch case statements",R.id.btn_settings_notificationDayF,JAVA
_lint-backup/AndroidLintNotificationPermission.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,51,AllWorkouts.app.main,AndroidLintNotificationPermission,ERROR,"When targeting Android 13 or higher, posting a permission requires holding the POST_NOTIFICATIONS permission","notificationManager.notify(MID, mNotifyBuilder.build())",JAVA
_lint-backup/AndroidLintObsoleteSdkInt.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/media/WorkoutMediaController.java,144,AllWorkouts.app.main,AndroidLintObsoleteSdkInt,WARNING,Unnecessary; SDK_INT is always >= 21,Build.VERSION.SDK_INT >= Build.VERSION_CODES.LOLLIPOP,JAVA
_lint-backup/AndroidLintObsoleteSdkInt.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/media/WorkoutMediaController.java,202,AllWorkouts.app.main,AndroidLintObsoleteSdkInt,WARNING,Unnecessary; SDK_INT is always >= 21,Build.VERSION.SDK_INT >= Build.VERSION_CODES.LOLLIPOP,JAVA
_lint-backup/AndroidLintObsoleteSdkInt.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,83,AllWorkouts.app.main,AndroidLintObsoleteSdkInt,WARNING,Unnecessary; SDK_INT is always >= 26,Build.VERSION.SDK_INT >= Build.VERSION_CODES.M,JAVA
_lint-backup/AndroidLintObsoleteSdkInt.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,94,AllWorkouts.app.main,AndroidLintObsoleteSdkInt,WARNING,Unnecessary; SDK_INT is always >= 26,Build.VERSION.SDK_INT >= Build.VERSION_CODES.N,JAVA
_lint-backup/AndroidLintObsoleteSdkInt.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/MainActivityUIManager.java,193,AllWorkouts.app.main,AndroidLintObsoleteSdkInt,WARNING,Unnecessary; SDK_INT is always >= 21,Build.VERSION.SDK_INT >= Build.VERSION_CODES.LOLLIPOP,JAVA
_lint-backup/AndroidLintOldTargetApi.xml,file://$PROJECT_DIR$/app/build.gradle,13,AllWorkouts.app,AndroidLintOldTargetApi,WARNING,Not targeting the latest versions of Android; compatibility modes apply. Consider testing and updating this version. Consult the android.os.Build.VERSION_CODES javadoc for details.,targetSdkVersion 33,Groovy
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/acitivty_max.xml,8,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/acitivty_settings.xml,8,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_home.xml,7,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_log.xml,8,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_settings_app_info_presenter.xml,7,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_settings_app_info_selector.xml,8,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_workout_finish.xml,7,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintOverdraw.xml,file://$PROJECT_DIR$/app/src/main/res/layout/activity_workout_session.xml,8,AllWorkouts.app.main,AndroidLintOverdraw,WARNING,Possible overdraw: Root element paints background @color/background_dark with a theme that also paints a background (inferred theme is @style/AppTheme),"android:background=""@color/background_dark""",XML
_lint-backup/AndroidLintPluralsCandidate.xml,file://$PROJECT_DIR$/app/src/main/res/values/strings.xml,20,AllWorkouts.app.main,AndroidLintPluralsCandidate,WARNING,"Formatting %d followed by words (""workouts""): This should probably be a plural rather than a string",%1$d of %2$d workouts completed,XML
_lint-backup/AndroidLintProtectedPermissions.xml,file://$PROJECT_DIR$/app/src/main/AndroidManifest.xml,11,AllWorkouts.app.main,AndroidLintProtectedPermissions,ERROR,Permission is only granted to system apps,"android:name=""android.permission.MEDIA_CONTENT_CONTROL""",XML
_lint-backup/AndroidLintProtectedPermissions.xml,file://$PROJECT_DIR$/app/src/main/AndroidManifest.xml,12,AllWorkouts.app.main,AndroidLintProtectedPermissions,ERROR,Permission is only granted to system apps,"android:name=""android.permission.BIND_NOTIFICATION_LISTENER_SERVICE""",XML
_lint-backup/AndroidLintQueryPermissionsNeeded.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/SettingsDataManager.java,128,AllWorkouts.app.main,AndroidLintQueryPermissionsNeeded,WARNING,Consider adding a <queries> declaration to your manifest when calling this method; see https://g.co/dev/packagevisibility for details,resolveActivityInfo,JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogUIManager.java,40,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Do not concatenate text displayed with setText. Use resource string with placeholders.,"max + "" reps""",JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogUIManager.java,40,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,String literal in setText can not be translated. Use Android resources instead.,""" reps""",JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,37,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Do not concatenate text displayed with setText. Use resource string with placeholders.,"""Max: "" + history_info.get(position).getMax_value()",JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,37,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,String literal in setText can not be translated. Use Android resources instead.,"""Max: """,JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,38,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Do not concatenate text displayed with setText. Use resource string with placeholders.,"""Total Set: "" + get_TotalSetAmount(position)",JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,38,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,String literal in setText can not be translated. Use Android resources instead.,"""Total Set: """,JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,39,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Number formatting does not take into account locale settings. Consider using String.format instead.,Integer.toString(history_info.get(position).getFirst_value()),JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,40,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Number formatting does not take into account locale settings. Consider using String.format instead.,Integer.toString(history_info.get(position).getSecond_value()),JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,41,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Number formatting does not take into account locale settings. Consider using String.format instead.,Integer.toString(history_info.get(position).getThird_value()),JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,42,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Number formatting does not take into account locale settings. Consider using String.format instead.,Integer.toString(history_info.get(position).getForth_value()),JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,43,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Number formatting does not take into account locale settings. Consider using String.format instead.,Integer.toString(history_info.get(position).getFifth_value()),JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,74,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,Do not concatenate text displayed with setText. Use resource string with placeholders.,"chosenWorkout + "" Log""",JAVA
_lint-backup/AndroidLintSetTextI18n.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,74,AllWorkouts.app.main,AndroidLintSetTextI18n,WARNING,String literal in setText can not be translated. Use Android resources instead.,""" Log""",JAVA
